PRISM Time Series Data
Location:  Lat: 39.1506   Lon: -122.3658   Elev: 270m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2019-06-15
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2019-Jul-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1982-01-18,0.13,1.1,4.3,7.6,0.5,0.48,3.22
1982-01-19,5.97,0.7,4.6,8.5,1.4,0.39,3.23
1982-01-20,17.76,0.9,3.2,5.4,1.0,0.62,2.96
1982-01-21,7.01,-1.5,1.8,5.0,0.7,0.34,1.98
1982-01-22,0.00,-2.5,2.3,7.1,-1.4,0.42,3.54
1982-01-23,0.05,-1.0,3.3,7.7,-1.4,0.69,4.38
1982-01-24,0.00,-1.0,4.9,10.9,1.1,0.30,5.54
1982-01-25,0.65,0.2,6.0,11.8,2.1,0.43,5.38
1982-01-26,5.76,1.2,6.0,10.7,3.1,0.33,3.55
1982-01-27,1.02,-2.5,4.4,11.3,2.3,0.52,5.55
1982-01-28,5.04,-1.0,4.8,10.6,0.4,0.52,5.50
1982-01-29,0.00,0.1,5.6,11.1,1.7,0.62,4.90
1982-01-30,0.00,0.1,8.0,15.9,-0.8,0.83,11.52
1982-01-31,8.20,0.5,8.5,16.5,0.7,0.84,9.92
1982-02-01,0.00,1.9,9.7,17.4,0.1,1.18,12.12
1982-02-02,0.00,2.4,10.6,18.9,-2.1,2.67,16.35
1982-02-03,0.00,2.3,11.0,19.7,1.8,1.32,14.61
1982-02-04,0.00,1.0,9.3,17.6,1.4,0.90,10.42
1982-02-05,0.00,-1.9,5.1,12.2,-9.6,1.91,11.05
1982-02-06,0.00,-2.3,4.8,11.9,-6.8,1.17,9.52
1982-02-07,0.00,-2.4,5.2,12.7,-4.4,0.97,9.58
1982-02-08,0.00,-0.9,6.1,13.2,-1.5,0.93,9.19
1982-02-09,0.00,-0.7,6.7,14.1,-0.9,0.77,9.89
1982-02-10,0.00,0.7,6.2,11.6,1.0,0.82,6.42
1982-02-11,0.00,-1.7,5.4,12.5,-0.8,0.59,7.95
1982-02-12,0.27,-0.2,6.7,13.7,-0.5,0.88,8.16
1982-02-13,5.03,2.6,7.9,13.3,1.7,1.06,7.42
1982-02-14,13.70,6.0,9.7,13.4,6.6,0.72,4.77
1982-02-15,18.21,9.9,13.2,16.4,9.8,0.81,5.31
1982-02-16,15.43,9.0,12.7,16.4,11.0,0.42,4.02
1982-02-17,0.31,7.6,12.4,17.2,8.4,0.67,7.50
1982-02-18,0.00,5.0,11.6,18.2,6.6,0.47,9.38
1982-02-19,0.00,5.7,12.2,18.7,5.1,0.85,10.31
1982-02-20,0.00,6.5,12.8,19.0,7.9,0.58,9.45
1982-02-21,0.00,7.1,13.5,19.8,9.8,0.52,8.31
1982-02-22,0.00,2.6,10.3,18.0,7.3,0.31,6.65
1982-02-23,0.00,-0.6,7.6,15.9,-3.1,1.26,12.22
1982-02-24,0.00,-0.3,7.4,15.2,-4.1,1.32,12.18
1982-02-25,0.00,1.3,9.2,17.0,-1.5,1.02,12.66
1982-02-26,0.00,2.5,8.3,14.1,2.4,1.08,7.59
1982-02-27,1.47,5.5,9.1,12.8,4.5,0.73,5.82
1982-02-28,1.97,5.2,10.8,16.3,5.1,0.57,8.27
1982-03-01,13.05,6.5,10.6,14.7,6.6,0.70,6.04
1982-03-02,5.35,5.7,10.2,14.7,6.3,0.26,6.46
1982-03-03,0.16,3.8,9.6,15.5,4.1,0.67,9.09
1982-03-04,0.00,1.7,8.7,15.6,3.3,0.51,8.71
1982-03-05,0.00,2.2,9.4,16.7,0.9,0.70,12.66
1982-03-06,0.00,1.5,8.9,16.3,-0.7,1.25,12.30
1982-03-07,0.61,2.8,10.0,17.2,0.7,1.53,12.97
1982-03-08,3.81,6.1,11.0,15.9,3.8,1.36,10.09
1982-03-09,3.53,5.5,10.9,16.3,6.8,0.62,7.26
1982-03-10,5.73,6.8,11.2,15.7,7.5,0.65,6.86
1982-03-11,4.58,7.1,11.0,15.0,9.8,0.13,3.59
1982-03-12,1.63,4.0,10.3,16.5,7.4,0.31,6.67
1982-03-13,1.36,3.7,10.7,17.7,2.8,0.79,11.98
1982-03-14,2.19,4.8,9.9,15.0,5.9,0.59,6.21
1982-03-15,3.17,1.8,6.7,11.7,4.5,0.50,3.66
1982-03-16,7.74,2.2,6.5,10.9,0.2,0.84,6.33
1982-03-17,4.87,1.4,5.5,9.5,1.4,0.56,4.29
1982-03-18,1.10,0.6,5.4,10.3,1.7,0.40,5.23
1982-03-19,0.41,0.9,6.4,12.0,2.5,0.36,6.06
1982-03-20,0.44,0.2,7.0,13.7,1.6,0.48,7.79
1982-03-21,0.00,0.6,7.8,15.1,0.8,0.66,10.43
1982-03-22,0.00,2.1,9.5,17.0,0.4,1.29,12.51
1982-03-23,0.00,3.4,11.4,19.5,1.2,1.78,14.75
1982-03-24,0.00,2.9,11.5,20.0,1.7,1.21,15.13
1982-03-25,0.37,3.4,11.5,19.7,3.4,0.85,13.99
1982-03-26,0.55,4.5,10.4,16.3,3.9,0.83,9.68
1982-03-27,1.22,4.7,9.5,14.2,5.5,0.68,6.41
1982-03-28,2.10,3.9,8.8,13.6,3.5,0.61,7.77
1982-03-29,6.02,2.4,7.0,11.7,1.1,0.81,7.11
1982-03-30,16.69,2.4,5.7,8.9,1.4,0.97,3.96
1982-03-31,29.34,3.1,5.9,8.8,3.7,0.57,3.78
1982-04-01,4.24,1.1,4.8,8.4,1.9,0.31,2.54
1982-04-02,7.07,1.7,5.5,9.3,1.5,0.74,4.54
1982-04-03,6.03,3.6,7.5,11.3,3.9,1.03,5.11
1982-04-04,0.28,2.1,7.9,13.7,3.4,0.84,6.97
1982-04-05,0.00,2.6,8.3,14.0,0.2,1.00,9.76
1982-04-06,0.87,0.8,6.7,12.6,1.5,0.83,7.02
1982-04-07,0.00,0.4,6.7,13.1,-0.3,0.87,8.72
1982-04-08,0.00,0.8,7.4,13.9,-0.2,0.95,9.56
1982-04-09,2.15,3.3,10.4,17.4,-0.3,1.73,13.29
1982-04-10,15.36,6.5,12.1,17.7,2.0,1.76,12.42
1982-04-11,26.13,7.5,11.6,15.8,9.7,0.69,4.29
1982-04-12,0.84,6.8,11.6,16.4,7.3,0.89,8.02
1982-04-13,0.11,6.6,11.4,16.2,6.0,0.81,8.14
1982-04-14,0.16,7.2,11.4,15.7,6.4,0.87,7.60
1982-04-15,0.00,2.5,9.4,16.3,3.6,0.74,9.93
1982-04-16,0.00,2.8,10.2,17.6,-1.3,1.65,13.54
1982-04-17,0.00,2.9,11.8,20.6,0.4,1.56,16.81
1982-04-18,0.00,6.1,13.9,21.7,3.6,1.82,16.34
1982-04-19,0.00,7.5,14.9,22.4,-0.6,2.85,19.56
1982-04-20,0.00,8.6,16.1,23.7,-0.1,4.18,20.50
1982-04-21,0.00,7.3,16.1,24.9,-1.0,3.72,24.72
1982-04-22,0.00,6.7,16.5,26.3,1.3,2.87,25.43
1982-04-23,0.00,7.4,17.0,26.5,4.4,2.54,23.09
1982-04-24,0.00,6.8,16.3,25.7,6.1,1.79,20.57
1982-04-25,0.00,7.3,15.8,24.3,4.3,2.00,20.94
1982-04-26,0.00,7.7,15.6,23.4,5.0,2.07,19.35
1982-04-27,0.00,6.1,14.7,23.3,6.5,1.25,16.61
1982-04-28,0.00,6.9,15.9,24.8,6.8,1.29,18.61
1982-04-29,0.00,6.9,15.8,24.8,3.6,1.98,21.61
1982-04-30,0.00,6.4,16.6,26.9,1.7,2.73,27.17
1982-05-01,0.00,5.2,15.5,25.7,5.6,0.92,22.87
1982-05-02,0.00,6.1,15.5,24.9,6.1,0.93,19.86
1982-05-03,0.00,8.1,17.8,27.4,6.4,2.02,24.78
1982-05-04,0.00,10.3,19.3,28.4,5.7,2.57,26.95
1982-05-05,0.00,10.3,19.5,28.8,0.9,4.07,30.99
1982-05-06,0.00,9.7,20.1,30.5,3.3,3.46,35.33
1982-05-07,0.00,9.7,20.1,30.6,6.7,3.10,31.24
1982-05-08,0.00,7.4,18.2,28.9,6.0,1.40,28.09
1982-05-09,0.00,5.8,14.6,23.4,2.8,1.82,18.97
1982-05-10,0.00,5.2,13.1,20.9,2.0,1.38,17.61
1982-05-11,0.00,5.2,13.5,21.8,3.9,1.37,16.41
1982-05-12,0.00,6.4,15.7,25.0,4.2,1.61,23.16
1982-05-13,0.00,7.6,16.5,25.3,6.0,1.71,21.17
1982-05-14,0.00,8.7,17.4,26.1,7.6,1.35,22.01
1982-05-15,0.00,8.6,18.0,27.3,7.2,1.74,23.91
1982-05-16,0.00,9.4,19.3,29.2,4.9,2.79,31.32
1982-05-17,0.00,10.6,20.6,30.5,6.5,3.50,32.26
1982-05-18,0.00,7.2,15.3,23.4,6.0,1.42,16.74
1982-05-19,0.00,8.5,17.0,25.6,4.2,2.62,22.32
1982-05-20,0.00,9.5,19.1,28.7,4.5,2.70,29.18
1982-05-21,0.00,7.9,18.6,29.3,5.7,2.18,29.40
1982-05-22,0.00,9.5,20.2,30.8,8.1,1.82,31.99
1982-05-23,0.00,14.6,23.6,32.6,8.6,4.57,35.67
1982-05-24,0.00,17.5,26.0,34.6,7.8,7.59,41.93
1982-05-25,0.00,14.4,25.3,36.1,7.0,4.87,47.38
1982-05-26,0.00,10.9,22.2,33.5,9.7,2.22,38.04
1982-05-27,0.00,9.6,18.1,26.5,8.1,2.31,19.97
1982-05-28,0.00,9.6,17.8,25.9,4.2,3.52,22.45
1982-05-29,0.00,8.6,17.4,26.2,3.7,2.70,25.59
1982-05-30,0.00,8.3,17.3,26.3,5.3,2.05,24.03
1982-05-31,0.00,7.7,16.7,25.6,6.9,1.04,20.99
1982-06-01,0.00,7.8,15.6,23.5,6.2,0.91,16.05
1982-06-02,0.00,7.5,16.0,24.5,6.1,0.76,19.61
1982-06-03,0.00,7.5,16.2,25.0,5.1,1.31,20.98
1982-06-04,0.00,6.8,15.5,24.2,4.2,1.17,20.72
1982-06-05,0.00,6.6,15.3,24.1,4.5,0.77,19.56
1982-06-06,0.00,7.9,16.4,24.9,3.1,1.54,22.66
1982-06-07,0.00,8.0,16.8,25.5,4.8,1.60,23.07
1982-06-08,0.00,9.3,18.3,27.4,5.5,1.76,25.61
1982-06-09,0.00,10.2,20.4,30.7,5.6,2.28,32.90
1982-06-10,0.00,10.8,21.3,31.8,7.0,2.61,35.43
1982-06-11,0.00,10.1,19.9,29.7,8.3,1.64,28.51
1982-06-12,0.00,12.2,17.9,23.6,8.2,2.27,15.17
1982-06-13,0.00,12.4,18.9,25.5,8.1,2.40,17.65
1982-06-14,0.00,13.5,21.8,30.1,9.2,2.54,28.06
1982-06-15,0.00,16.4,25.5,34.6,10.7,4.26,38.23
1982-06-16,0.00,16.1,26.2,36.4,11.5,3.66,42.45
1982-06-17,1.98,16.6,26.9,37.2,11.8,3.95,46.20
1982-06-18,0.00,14.4,25.8,37.2,11.7,2.43,45.79
1982-06-19,0.00,13.3,21.8,30.2,11.4,1.49,25.96
1982-06-20,0.00,13.4,22.5,31.6,11.8,1.53,28.07
1982-06-21,0.00,13.9,22.8,31.7,12.5,1.75,27.55
1982-06-22,0.00,14.1,23.1,32.1,12.2,1.71,29.44
1982-06-23,0.00,13.8,22.9,31.9,11.8,1.59,29.42
1982-06-24,0.00,14.0,22.1,30.2,11.8,1.91,25.15
1982-06-25,0.00,13.6,21.0,28.5,10.9,1.53,22.15
1982-06-26,0.00,13.8,21.4,29.0,10.9,1.70,23.59
1982-06-27,0.00,14.0,21.8,29.6,13.7,1.16,22.80
1982-06-28,1.96,13.0,20.9,28.9,10.7,1.27,25.18
1982-06-29,4.40,12.5,17.4,22.4,10.9,0.90,12.43
1982-06-30,1.25,11.3,16.3,21.2,10.8,0.17,10.89
1982-07-01,0.55,12.6,18.4,24.2,11.4,1.04,14.69
1982-07-02,0.00,12.7,18.6,24.5,11.1,1.48,15.51
1982-07-03,0.00,10.9,18.3,25.7,10.1,1.25,18.75
1982-07-04,0.00,11.1,18.5,25.9,7.1,2.69,22.62
1982-07-05,0.00,11.7,19.9,28.1,7.6,2.80,26.68
1982-07-06,0.00,12.1,21.2,30.2,8.6,3.02,30.35
1982-07-07,0.00,13.0,21.8,30.7,10.0,2.94,30.79
1982-07-08,0.00,11.6,20.0,28.5,8.9,2.61,27.38
1982-07-09,0.00,13.5,22.5,31.5,8.9,3.59,34.45
1982-07-10,0.00,14.6,24.1,33.6,9.8,4.50,38.93
1982-07-11,0.00,15.6,25.2,34.8,11.3,4.82,41.42
1982-07-12,0.00,17.0,26.4,35.9,12.3,5.67,43.46
1982-07-13,0.00,17.4,26.7,36.0,12.9,5.35,41.71
1982-07-14,0.00,16.5,26.5,36.4,12.5,5.29,45.74
1982-07-15,0.00,15.2,26.0,36.7,11.0,4.81,47.91
1982-07-16,0.00,12.9,23.0,33.1,8.1,5.36,38.40
1982-07-17,0.00,12.0,20.8,29.7,7.9,3.01,30.17
1982-07-18,0.00,12.8,22.1,31.3,8.9,3.31,33.76
1982-07-19,0.00,13.1,23.1,33.2,9.2,3.75,38.20
1982-07-20,0.00,13.4,23.9,34.4,9.9,3.67,40.74
1982-07-21,0.00,13.3,24.1,34.9,9.5,3.74,43.88
1982-07-22,0.00,14.4,24.7,35.0,10.1,4.01,42.01
1982-07-23,0.00,14.0,24.8,35.6,9.8,4.76,44.98
1982-07-24,0.00,12.8,23.9,34.9,9.6,3.59,42.86
1982-07-25,0.00,12.0,23.1,34.1,9.2,3.08,40.72
1982-07-26,0.00,13.3,23.5,33.7,9.6,3.53,39.63
1982-07-27,0.00,14.1,24.4,34.7,9.6,4.31,42.80
1982-07-28,0.00,14.7,25.3,36.0,9.4,4.92,44.67
1982-07-29,0.00,15.4,26.3,37.3,10.4,5.46,48.72
1982-07-30,0.00,15.7,26.5,37.2,11.6,5.26,47.41
1982-07-31,0.00,15.2,26.1,37.1,11.5,4.79,47.46
1982-08-01,0.00,15.1,25.3,35.6,8.9,5.97,41.71
1982-08-02,0.00,13.0,23.0,33.0,6.0,5.22,37.70
1982-08-03,0.00,12.2,21.8,31.3,7.6,4.00,32.94
1982-08-04,0.00,12.7,20.9,29.2,8.4,3.79,25.99
1982-08-05,0.00,12.2,22.1,32.0,8.8,2.81,32.87
1982-08-06,0.00,14.0,24.7,35.4,9.1,4.36,41.59
1982-08-07,0.00,17.4,27.3,37.2,9.7,6.28,47.56
1982-08-08,0.00,16.7,26.0,35.3,12.4,3.62,40.87
1982-08-09,0.00,14.3,25.0,35.8,11.7,4.20,41.29
1982-08-10,0.00,14.8,23.1,31.4,10.2,3.59,29.64
1982-08-11,0.00,13.5,21.8,30.2,9.8,3.56,25.99
1982-08-12,0.00,13.3,22.4,31.5,9.7,3.37,30.05
1982-08-13,0.00,14.5,24.0,33.6,9.7,4.22,38.25
1982-08-14,0.00,12.6,22.0,31.4,10.6,2.58,28.48
1982-08-15,0.00,12.7,20.9,29.1,9.9,2.33,24.86
1982-08-16,0.00,12.8,22.4,32.1,9.9,2.37,30.76
1982-08-17,0.00,15.1,24.8,34.5,9.2,5.04,39.35
1982-08-18,0.00,14.9,25.0,35.0,9.1,5.42,41.70
1982-08-19,0.00,15.0,25.0,35.0,9.6,4.19,43.13
1982-08-20,0.00,14.4,22.2,30.0,10.8,3.45,24.28
1982-08-21,0.00,15.7,26.2,36.7,10.1,4.58,44.51
1982-08-22,0.00,17.3,28.2,39.1,10.7,6.78,53.37
1982-08-23,0.00,15.5,26.9,38.3,10.6,5.19,49.22
1982-08-24,0.00,15.7,26.3,36.8,11.3,4.32,42.97
1982-08-25,0.00,13.3,24.0,34.8,11.6,2.48,37.56
1982-08-26,0.00,13.2,22.5,31.9,10.9,2.66,28.46
1982-08-27,0.00,12.6,21.2,29.8,10.0,2.38,25.29
1982-08-28,0.00,13.2,21.1,29.0,9.7,2.83,22.87
1982-08-29,0.44,13.7,21.8,29.9,10.0,3.24,28.53
1982-08-30,0.00,10.4,19.8,29.3,9.8,2.33,26.29
1982-08-31,0.00,10.5,20.6,30.8,7.8,2.55,30.64
1982-09-01,0.00,11.8,22.6,33.5,5.8,5.23,40.73
1982-09-02,0.00,13.5,24.0,34.4,6.2,6.47,42.47
1982-09-03,0.00,15.7,24.9,34.2,7.4,7.43,40.77
1982-09-04,0.00,13.5,23.3,33.1,7.9,5.17,37.26
1982-09-05,0.00,13.4,24.2,35.0,7.2,6.50,44.46
1982-09-06,0.00,15.5,25.5,35.6,8.4,7.60,44.62
1982-09-07,0.00,15.6,25.6,35.6,8.7,6.43,45.04
1982-09-08,0.00,13.8,25.5,37.2,8.7,4.94,50.21
1982-09-09,0.00,13.8,24.7,35.5,8.4,6.58,45.35
1982-09-10,0.00,13.6,22.9,32.3,8.9,5.09,35.96
1982-09-11,0.00,13.2,22.2,31.1,3.7,4.35,36.63
1982-09-12,0.00,14.4,23.1,31.9,1.5,8.93,39.80
1982-09-13,0.00,14.3,22.8,31.3,7.0,6.11,34.05
1982-09-14,0.00,12.1,20.8,29.6,5.0,5.18,31.51
1982-09-15,0.00,10.4,18.9,27.3,5.4,2.99,28.28
1982-09-16,6.55,9.9,16.9,23.9,7.3,2.24,18.30
1982-09-17,6.06,10.6,16.1,21.6,8.7,1.76,14.92
1982-09-18,7.16,10.8,15.4,19.9,10.3,0.58,10.77
1982-09-19,2.38,10.8,15.5,20.2,10.2,1.01,10.60
1982-09-20,0.00,9.3,16.3,23.4,8.1,1.12,17.32
1982-09-21,0.00,9.8,18.5,27.1,7.7,2.40,24.09
1982-09-22,0.00,10.4,20.1,29.7,8.2,2.49,29.24
1982-09-23,0.00,11.5,20.4,29.4,8.1,3.67,29.48
1982-09-24,9.32,12.6,20.4,28.2,10.8,2.01,23.25
1982-09-25,0.03,13.1,19.5,25.8,14.2,0.21,14.28
1982-09-26,0.00,9.1,17.5,25.9,11.2,0.90,16.32
1982-09-27,0.00,9.0,17.2,25.5,6.5,2.25,21.31
1982-09-28,0.00,8.4,16.6,24.8,4.8,1.90,23.80
1982-09-29,0.00,7.5,16.0,24.5,4.9,2.08,21.52
1982-09-30,0.00,7.7,15.4,23.1,1.0,2.66,21.93
1982-10-01,0.00,6.4,15.1,23.9,2.6,1.69,21.46
1982-10-02,0.00,6.5,15.9,25.4,4.3,1.50,23.58
1982-10-03,0.00,6.4,16.0,25.7,5.8,0.94,22.45
1982-10-04,0.00,6.9,16.3,25.8,5.9,0.94,23.10
1982-10-05,0.00,5.8,15.5,25.2,4.5,1.07,22.83
1982-10-06,0.00,6.3,16.2,26.2,3.5,1.43,25.87
1982-10-07,0.08,5.0,13.4,21.8,6.1,0.74,15.11
1982-10-08,0.00,5.9,14.1,22.4,0.8,1.27,19.85
1982-10-09,0.00,9.0,17.8,26.5,2.4,3.33,26.88
1982-10-10,0.00,9.8,18.9,28.0,3.1,3.45,29.92
1982-10-11,0.00,8.4,18.6,28.8,2.5,3.01,32.12
1982-10-12,0.00,9.0,18.9,28.7,4.0,3.00,30.66
1982-10-13,0.00,8.8,19.7,30.5,5.5,2.32,34.91
1982-10-14,0.00,9.3,19.4,29.5,6.0,2.59,31.28
1982-10-15,0.00,9.2,19.0,28.8,6.4,2.57,28.99
1982-10-16,0.00,8.0,18.0,27.9,6.6,1.77,27.54
1982-10-17,0.00,6.7,16.4,26.1,6.2,1.52,22.73
1982-10-18,0.00,6.1,15.7,25.3,5.9,1.17,18.93
1982-10-19,0.00,8.1,16.4,24.6,2.8,1.95,21.78
1982-10-20,0.18,10.0,17.1,24.1,2.8,3.66,22.25
1982-10-21,0.01,10.9,16.0,21.2,9.1,2.34,11.94
1982-10-22,3.02,10.9,15.4,19.9,10.9,0.98,10.34
1982-10-23,5.92,10.5,16.3,22.2,11.4,0.36,13.06
1982-10-24,2.47,9.3,16.0,22.7,11.5,0.09,14.04
1982-10-25,12.58,9.3,15.3,21.4,11.7,0.19,10.89
1982-10-26,19.95,6.2,12.7,19.2,11.3,0.27,6.88
1982-10-27,0.00,3.1,10.6,18.1,4.6,0.39,11.75
1982-10-28,0.00,2.8,10.8,18.8,3.1,0.54,13.45
1982-10-29,10.83,3.2,10.4,17.6,4.3,0.64,11.69
1982-10-30,20.71,7.6,12.1,16.6,7.0,0.60,9.23
1982-10-31,0.00,5.6,12.8,20.0,7.1,0.48,10.49
1982-11-01,0.00,4.9,13.0,21.2,6.0,0.49,14.96
1982-11-02,0.00,4.9,12.8,20.7,4.4,1.18,14.43
1982-11-03,0.00,3.4,12.4,21.3,3.5,0.92,17.06
1982-11-04,0.00,4.3,13.1,21.9,4.1,1.32,19.94
1982-11-05,0.00,4.8,12.9,21.0,4.1,1.19,16.39
1982-11-06,0.00,4.6,13.4,22.3,4.3,0.92,17.91
1982-11-07,0.00,4.9,11.9,19.0,3.2,1.03,12.16
1982-11-08,0.34,3.4,9.6,15.8,1.7,1.16,10.87
1982-11-09,2.33,3.0,7.1,11.2,2.2,0.87,6.13
1982-11-10,1.38,4.1,8.3,12.5,1.7,0.87,7.65
1982-11-11,0.00,0.8,7.1,13.3,2.5,0.43,7.70
1982-11-12,0.00,1.1,7.7,14.3,2.3,0.47,9.09
1982-11-13,0.00,0.5,7.5,14.6,2.3,0.37,9.29
1982-11-14,0.00,1.2,8.6,16.1,0.5,0.39,12.54
1982-11-15,0.00,0.2,7.0,13.8,1.3,0.37,8.40
1982-11-16,1.84,0.3,6.2,12.1,0.8,0.45,5.95
1982-11-17,8.05,1.3,6.0,10.7,1.6,0.49,5.91
1982-11-18,19.72,4.7,8.1,11.6,4.2,0.75,4.73
1982-11-19,3.40,4.1,8.7,13.3,6.2,0.52,4.32
1982-11-20,0.00,0.8,7.3,13.8,4.4,0.48,6.37
1982-11-21,3.37,1.0,6.6,12.3,2.3,0.48,5.56
1982-11-22,15.40,3.1,7.1,11.1,2.5,0.77,5.54
1982-11-23,15.53,4.6,7.4,10.1,5.1,0.35,2.83
1982-11-24,0.00,2.1,8.0,14.0,4.9,0.44,6.31
1982-11-25,0.00,1.0,8.1,15.1,1.8,0.63,9.66
1982-11-26,0.00,1.1,7.1,13.2,2.7,0.46,7.40
1982-11-27,3.79,4.8,8.2,11.6,3.1,1.49,4.57
1982-11-28,11.22,6.6,9.6,12.6,5.8,0.86,4.99
1982-11-29,23.68,7.6,10.7,13.7,7.6,0.93,4.42
1982-11-30,14.89,5.2,8.9,12.6,6.8,0.65,3.58
1982-12-01,1.20,3.2,7.3,11.4,2.5,0.92,5.67
1982-12-02,1.99,3.5,8.0,12.6,0.4,1.39,7.88
1982-12-03,1.10,4.3,7.2,10.2,2.7,1.04,4.61
1982-12-04,0.00,4.5,8.6,12.7,3.8,0.96,5.85
1982-12-05,0.00,4.6,9.6,14.5,5.3,0.46,5.88
1982-12-06,0.00,5.6,9.9,14.1,6.1,0.52,4.97
1982-12-07,0.00,4.3,9.8,15.2,4.2,0.84,7.96
1982-12-08,0.00,3.2,8.9,14.6,-3.3,2.57,12.62
1982-12-09,0.00,1.4,8.2,14.9,-3.9,2.10,13.11
1982-12-10,0.00,-0.7,8.2,17.0,-1.1,0.91,11.88
1982-12-11,0.00,-0.3,7.3,14.9,0.9,0.69,8.28
1982-12-12,0.41,0.5,7.1,13.7,1.2,0.96,6.87
1982-12-13,2.41,-0.4,5.6,11.5,3.0,0.32,3.58
1982-12-14,0.00,2.5,5.8,9.2,2.3,0.78,3.26
1982-12-15,1.35,3.0,6.0,9.0,2.6,0.79,3.63
1982-12-16,3.41,4.2,8.3,12.3,3.7,0.96,5.27
1982-12-17,7.94,6.3,10.2,14.1,4.5,1.55,7.01
1982-12-18,0.00,1.6,7.9,14.1,3.6,0.80,6.82
1982-12-19,0.03,0.5,7.4,14.4,1.5,0.54,7.34
1982-12-20,2.83,2.6,7.9,13.1,1.9,0.47,6.22
1982-12-21,18.50,5.5,8.5,11.5,5.3,0.86,3.96
1982-12-22,24.56,4.1,7.8,11.5,5.1,0.73,4.31
1982-12-23,17.68,2.4,7.1,11.8,3.7,0.72,4.20
1982-12-24,0.00,-1.1,5.0,11.2,-1.3,0.81,6.82
1982-12-25,0.00,0.2,5.9,11.7,-5.2,2.07,9.35
1982-12-26,0.00,-0.1,5.4,10.9,-2.5,1.46,7.74
1982-12-27,0.00,0.9,6.4,11.9,0.2,1.08,7.15
1982-12-28,0.00,-1.4,5.8,13.0,-1.3,0.79,8.51
1982-12-29,0.00,-2.1,5.3,12.7,-3.2,1.04,8.11
1982-12-30,0.00,-2.0,5.3,12.7,-5.5,1.75,10.38
1982-12-31,0.00,-3.5,4.6,12.8,-4.1,0.87,8.40
1983-01-01,0.00,-3.6,3.8,11.3,-2.4,0.56,7.95
1983-01-02,0.00,-0.5,4.9,10.4,-2.1,0.82,6.80
1983-01-03,0.00,0.8,5.5,10.2,-1.1,0.71,6.36
1983-01-04,0.00,1.4,5.9,10.4,0.3,0.52,5.48
1983-01-05,0.00,1.2,6.4,11.7,1.2,0.41,5.12
1983-01-06,0.00,0.2,4.8,9.3,1.3,0.27,3.77
1983-01-07,0.00,1.3,6.2,11.1,1.5,0.36,4.53
1983-01-08,0.00,1.4,8.0,14.6,2.6,0.34,7.00
1983-01-09,0.00,0.9,6.9,12.8,1.8,0.26,6.75
1983-01-10,0.00,0.0,8.6,17.3,-1.6,0.85,16.07
1983-01-11,0.00,-1.5,6.8,15.0,-0.3,0.36,10.25
1983-01-12,0.00,-0.2,8.7,17.7,-0.0,0.39,12.89
1983-01-13,0.00,-0.4,6.6,13.5,-0.8,0.77,7.14
1983-01-14,0.00,-0.5,6.6,13.6,-0.9,0.82,8.52
1983-01-15,1.13,1.5,7.5,13.5,-0.1,1.24,8.49
1983-01-16,4.91,3.8,9.1,14.3,2.7,0.68,7.84
1983-01-17,1.01,5.3,9.3,13.3,5.3,0.44,6.20
1983-01-18,8.11,5.4,9.0,12.5,5.3,0.38,5.73
1983-01-19,14.43,2.1,6.7,11.4,4.8,0.35,4.60
1983-01-20,0.00,-1.5,5.2,11.9,0.4,0.27,8.18
1983-01-21,3.62,-0.2,5.5,11.2,-0.9,0.69,7.88
1983-01-22,16.30,3.5,6.8,10.0,1.7,0.75,6.63
1983-01-23,17.75,4.6,8.2,11.8,5.3,0.57,3.75
1983-01-24,33.53,5.5,9.2,12.9,6.5,0.66,5.45
1983-01-25,1.57,4.4,8.8,13.3,5.6,0.49,5.85
1983-01-26,26.42,5.3,9.2,13.2,4.7,0.77,7.58
1983-01-27,36.81,5.7,9.6,13.6,6.0,0.44,8.10
1983-01-28,1.73,4.0,8.1,12.2,5.3,0.48,4.80
1983-01-29,7.82,3.6,7.7,11.9,4.0,0.50,7.19
1983-01-30,1.10,2.8,7.7,12.6,3.5,0.60,6.88
1983-01-31,0.00,1.2,7.6,14.1,3.1,0.38,8.21
1983-02-01,0.00,0.7,6.9,13.1,1.7,0.73,7.25
1983-02-02,0.00,1.7,7.3,12.9,1.9,0.75,7.37
1983-02-03,0.03,2.8,9.3,15.8,2.2,1.59,10.34
1983-02-04,0.32,0.7,7.8,14.9,0.5,1.32,11.59
1983-02-05,10.91,2.9,8.4,13.9,1.9,1.39,9.31
1983-02-06,16.55,4.7,8.5,12.4,4.2,1.33,5.28
1983-02-07,11.29,5.1,8.5,11.9,5.3,1.27,2.88
1983-02-08,12.40,5.6,9.2,12.7,5.9,1.27,3.92
1983-02-09,3.06,5.6,9.3,12.9,5.9,1.50,4.76
1983-02-10,1.18,5.8,9.9,13.9,6.3,1.84,5.37
